transaction_id,user_id,timestamp,amount,merchant_category,hour,day_of_week,month,user_age,account_age_days,transaction_count_day,amount_last_hour,amount_last_day,velocity_1h,avg_amount_30d,std_amount_30d,geographic_risk,device_risk,device_type,payment_method,time_since_last_transaction,is_fraud
txn_000933,user_9041,2025-09-11 03:15:01.821975,187.93,retail,13,3,9,61,1176,8,184.0923956890401,906.9024694964064,3,97.5122208069926,198.45233534893006,0.1953094566455251,0.09927620176854646,mobile,card_swipe,432,0
txn_000934,user_1079,2025-08-21 02:15:01.822069,15.04,restaurant,14,3,8,74,1922,7,54.97428561843063,693.7325167654808,3,232.3319467104325,186.72094103704939,0.28252352182603024,0.22936441210012043,tablet,card_chip,114,0
txn_000935,user_3552,2025-08-28 10:15:01.822163,48.21,retail,6,3,8,19,1948,1,95.94003250670914,865.9667097908593,2,486.0356586448981,132.61549307645396,0.30776931989218925,0.06657656447814997,desktop,card_chip,858,0
txn_000936,user_4882,2025-09-04 07:15:01.822304,100.86,gas_station,9,3,9,74,1624,9,72.66675638325286,648.0890254103331,3,293.386810471285,60.56064406177904,0.7794300448100802,0.19516995700597706,desktop,online,35,0
txn_000937,user_5723,2025-08-23 12:15:01.822578,60.43,online,4,5,8,36,884,2,199.2158257813653,417.7229301715022,4,251.02470019544313,85.29259663504705,0.01354348194042805,0.2610476184573945,mobile,card_swipe,656,0
txn_000938,user_2187,2025-08-31 20:15:01.822699,25.69,retail,20,6,8,43,341,8,138.488070503626,648.6762906018438,5,469.1731520250717,101.14323253509782,0.535829602541935,0.13444155613966718,mobile,card_swipe,482,0
txn_000939,user_3562,2025-08-18 06:15:01.822868,84.93,grocery,10,0,8,65,81,7,115.88112621733093,808.262262486953,5,214.0254340469566,197.9768730609671,0.47508349176464065,0.1997001508891474,tablet,card_chip,836,0
txn_000940,user_7677,2025-08-29 20:15:01.823027,277.78,online,20,4,8,71,546,1,41.915696387667566,446.473318402,4,429.0605544732719,71.22095115708848,0.4603802223090919,0.06161733400490199,mobile,contactless,752,0
txn_000941,user_5816,2025-08-31 23:15:01.823128,162.53,gas_station,17,6,8,43,790,7,154.84311163327175,626.6772216653194,4,235.95020487129705,22.57233860732606,0.5860262634408202,0.29817987910968397,mobile,card_chip,1273,0
txn_000942,user_4575,2025-09-13 13:15:01.823224,25.49,restaurant,3,5,9,32,1911,7,15.068823514630147,949.3067908542049,1,304.0571563732001,33.330167209466566,0.38540552729814115,0.4478717225621563,desktop,card_swipe,400,0
txn_000943,user_1059,2025-09-07 15:15:01.823324,53.61,gas_station,1,6,9,39,641,1,41.018750744721984,729.70997078567,2,181.368486982883,118.13123130187158,0.22186736483964342,0.2754976416726271,desktop,card_swipe,862,0
txn_000944,user_9800,2025-09-02 10:15:01.823421,48.55,gas_station,6,1,9,34,1373,4,147.21080289655794,537.3298998186248,5,79.55637604592778,64.83382979088653,0.4574714318852333,0.009158603607862525,desktop,contactless,610,0
txn_000945,user_2717,2025-08-18 01:15:01.823516,125.81,gas_station,15,0,8,20,699,2,154.6706226966859,846.9370264798649,3,210.24765478353174,63.39988058333933,0.1779131484096258,0.47608691872814063,tablet,card_swipe,1402,0
txn_000946,user_3429,2025-08-28 16:15:01.823615,64.54,gas_station,0,3,8,56,1770,4,7.685783728922924,462.13038746056526,5,199.60147321143722,126.44166616375551,0.5725113888535674,0.4445210588450806,tablet,contactless,1026,0
txn_000947,user_8506,2025-09-05 03:15:01.823713,5.24,retail,13,4,9,57,198,5,155.22331968270012,460.0691744642629,5,352.1735015146077,171.64137369775813,0.20031945109251226,0.44417568852377093,mobile,card_chip,68,0
txn_000948,user_9204,2025-08-18 15:15:01.823808,130.41,grocery,1,0,8,64,1243,7,91.0528694750365,556.7370063882178,3,295.724566596454,171.50703774013056,0.13608099695053594,0.15802564758443544,tablet,card_swipe,229,0
txn_000949,user_5773,2025-08-23 16:15:01.823902,13.68,gas_station,0,5,8,44,1667,3,8.880493121206069,806.6138621331268,2,162.9855608132054,109.94064387122963,0.5973974180100754,0.28133339032816657,desktop,online,603,0
txn_000950,user_5309,2025-09-03 14:15:01.823996,68.34,grocery,2,2,9,18,994,1,13.510968691137414,212.86059425098216,3,169.39700030420812,31.22146782370053,0.025704692892744865,0.35534393977939915,mobile,online,757,0
txn_000951,user_7097,2025-08-25 16:15:01.824089,117.68,retail,0,0,8,57,734,4,97.50045572405597,397.987987999222,1,232.71975909460585,141.9275624113422,0.5822045738628677,0.34147084731266514,mobile,online,1130,0
txn_000952,user_1160,2025-09-09 00:15:01.824191,32.25,grocery,16,1,9,60,1840,2,60.50530824094253,708.8382273962208,2,338.7589285886599,149.05584219149787,0.4660807494275996,0.07165501813780534,mobile,online,1432,0
txn_000953,user_4501,2025-09-05 18:15:01.824285,105.95,online,22,4,9,53,293,2,6.361106246768267,478.60952047395364,2,247.2714037134192,23.035316614778793,0.12128851034438082,0.04604024656180988,mobile,card_swipe,278,0
txn_000954,user_5680,2025-08-24 04:15:01.824382,484.22,grocery,12,6,8,50,510,7,186.61881462197084,264.2279473949145,4,62.6023937626063,187.72193774921135,0.41838984655336775,0.021611575708889497,desktop,card_swipe,749,0
txn_000955,user_5975,2025-09-12 08:15:01.824526,5.41,retail,8,4,9,35,1889,4,27.04796559694451,615.6046982214489,2,151.69027309483258,135.1043191085787,0.36560184750155256,0.20007273364227957,mobile,card_swipe,351,0
txn_000956,user_8423,2025-09-05 12:15:01.824619,30.0,online,4,4,9,32,1284,9,32.624223173422706,821.4966418063601,2,447.26255563481817,32.58992182495363,0.3352840690293653,0.29150324150227563,desktop,online,890,0
txn_000957,user_5980,2025-09-15 00:15:01.824719,90.89,grocery,16,0,9,38,362,6,22.32733743417572,468.9830655533395,1,338.98073537764174,191.16406786660977,0.1656907788396695,0.3558954199492252,tablet,card_chip,1164,0
txn_000958,user_8750,2025-09-03 03:15:01.824814,145.12,gas_station,13,2,9,71,1330,2,142.13344918856703,982.5289559654136,1,465.14424598377195,34.6537577048464,0.5507370769945327,0.11337912347220586,desktop,online,150,0
txn_000959,user_7062,2025-08-22 12:15:01.824908,55.71,grocery,4,4,8,34,1790,7,51.515756499599874,366.78416950506494,5,198.62032474531222,42.628683401241716,0.3802882859645193,0.37551192956920704,tablet,card_swipe,599,0
txn_000960,user_3211,2025-08-30 11:15:01.825005,12.42,retail,5,5,8,73,580,7,185.27386741983588,130.65030172778847,3,180.29423650716723,114.26570952883563,0.06331573462256755,0.058838256322649496,mobile,card_swipe,279,0
txn_000961,user_7590,2025-09-10 05:15:01.825100,85.84,online,11,2,9,38,1435,6,164.6499205359061,795.7398422790395,3,418.1494031348754,184.31456419358972,0.16177206996717866,0.2714749689740564,desktop,card_swipe,363,0
txn_000962,user_3632,2025-09-06 13:15:01.825194,30.59,gas_station,3,5,9,68,1248,9,17.703810512613515,912.7462460661278,4,436.0104217771658,30.467201701952206,0.42121249321730425,0.2697132572881182,desktop,online,227,0
txn_000963,user_1540,2025-09-13 07:15:01.825297,36.37,online,9,5,9,72,320,7,183.4723970130553,490.54514913475475,4,489.4282356352816,193.11416780682714,0.7832680379012703,0.3965061993846993,mobile,card_chip,689,0
txn_000964,user_2824,2025-08-29 15:15:01.825431,21.18,gas_station,1,4,8,69,1174,1,72.49265204598527,194.31074843949264,3,282.65662574902217,55.403558142835045,0.6062770343459769,0.32059981661607406,desktop,contactless,1247,0
txn_000965,user_9787,2025-09-01 23:15:01.825524,218.39,gas_station,17,0,9,27,365,9,59.591485791671815,223.46727453274434,3,155.23176608846495,34.38471968238921,0.00044334766820313125,0.30415970070003356,tablet,online,954,0
txn_000966,user_5574,2025-09-14 17:15:01.825621,174.68,retail,23,6,9,72,1510,5,187.22939731970604,855.6265075244173,3,227.32678392613573,117.13651267109417,0.0697793110733782,0.3693986449247074,mobile,contactless,91,0
txn_000967,user_2225,2025-08-23 08:15:01.825719,16.83,retail,8,5,8,53,826,4,43.70969230411259,644.2219952608689,3,495.2966536826947,106.18990684970268,0.18265613903755418,0.19092881261091627,mobile,card_swipe,936,0
txn_000968,user_9239,2025-08-19 01:15:01.825816,276.65,restaurant,15,1,8,19,1261,1,139.74538474077582,204.1667830983225,3,175.53444673923542,72.01692276352392,0.5909984232284983,0.014796801779967894,desktop,card_swipe,1103,0
txn_000969,user_2746,2025-08-23 10:15:01.825910,15.84,restaurant,6,5,8,66,163,7,109.29337020013958,374.6172601537383,2,269.67018023928904,30.375685207530818,0.7498096358222723,0.29313392159663404,mobile,contactless,962,0
txn_000970,user_3959,2025-09-15 11:15:01.826004,31.12,grocery,5,0,9,41,1402,7,141.18133386533165,423.98024335285874,4,51.520481063785525,149.56945611499168,0.6670474470982894,0.19752026784074922,desktop,online,1175,0
txn_000971,user_7807,2025-09-15 02:15:01.826101,1573.05,grocery,14,0,9,61,660,7,79.67553513188612,353.1405728793386,4,265.14812575399856,141.27330336384006,0.7003617536849014,0.9895960619634983,tablet,contactless,38,1
txn_000972,user_5834,2025-09-02 11:15:01.826229,33.18,restaurant,5,1,9,57,1357,5,8.103905087933994,673.3223641488418,2,240.53751918782234,186.67847610557396,0.17423280000990343,0.3466813075873551,mobile,card_swipe,484,0
txn_000973,user_5939,2025-08-23 01:15:01.826333,81.37,gas_station,15,5,8,38,62,1,165.1947339166974,326.7376682698928,2,298.84846221001476,71.46516365519834,0.1864003918471971,0.19947911352746678,mobile,card_chip,1434,0
txn_000974,user_6350,2025-08-20 18:15:01.826432,234.09,retail,22,2,8,50,215,7,171.04607266881376,218.77311246019696,3,210.30417894237868,42.352355869313485,0.03992313672871859,0.2779356923228976,desktop,card_swipe,476,0
txn_000975,user_2571,2025-08-29 14:15:01.826526,54.33,grocery,2,4,8,59,1103,2,158.23193741801364,645.0461272528252,5,91.32498853482218,131.44693867665194,0.13096772200724027,0.038293171930807446,desktop,card_swipe,914,0
txn_000976,user_2607,2025-08-31 00:15:01.826643,259.39,grocery,16,6,8,33,173,3,140.1315657775708,71.77549449215509,4,363.1204539607183,124.47726542181422,0.554769263250534,0.4146637300310485,tablet,card_chip,1402,0
txn_000977,user_6274,2025-08-21 14:15:01.826853,105.88,restaurant,2,3,8,57,174,6,33.28403710449051,899.6188283206031,2,439.8868082861709,23.925222762391208,0.5436432952858311,0.273983898396964,mobile,card_swipe,251,0
txn_000978,user_5470,2025-09-04 18:15:01.826993,202.83,gas_station,22,3,9,69,658,6,130.54468791113464,550.2277790244596,1,87.10613509277925,152.47049631018004,0.4372013711183065,0.47678676870614867,mobile,card_swipe,566,0
txn_000979,user_5664,2025-09-08 23:15:01.827103,11.22,restaurant,17,0,9,25,135,9,66.08947079967218,561.3075120456799,3,293.1470902589249,147.00863744558148,0.28614167304461935,0.3758153967836337,desktop,online,1292,0
txn_000980,user_8213,2025-09-02 04:15:01.827208,19.62,restaurant,12,1,9,66,1658,8,153.17046080740187,410.1823499839628,3,133.75946946564477,72.56253807933213,0.6225005290292174,0.4469891959415541,mobile,card_swipe,117,0
txn_000981,user_2315,2025-09-11 09:15:01.827318,226.27,gas_station,7,3,9,67,136,9,163.27403782266808,722.5814763139333,5,431.6425987105046,116.29400701977279,0.10435156362667719,0.39878277626726094,tablet,online,1303,0
txn_000982,user_1803,2025-08-19 19:15:01.827418,13.14,gas_station,21,1,8,24,661,6,57.45996000735296,712.4488132818929,4,384.92642268237387,154.2968231949608,0.5365805920629786,0.3218168940598103,tablet,contactless,236,0
txn_000983,user_2440,2025-08-22 11:15:01.827516,44.21,restaurant,5,4,8,18,985,1,179.35027292261293,924.0007930121722,4,141.2783573363061,74.93051036815952,0.3958214747789298,0.09326091488343835,mobile,contactless,224,0
txn_000984,user_9863,2025-09-03 07:15:01.827612,22.41,gas_station,9,2,9,20,1536,2,191.9378438228028,145.01176133872906,3,347.0776887411306,163.0328223848207,0.6010458365217413,0.47113058682928055,desktop,card_chip,745,0
txn_000985,user_4680,2025-09-07 04:15:01.827707,34.51,gas_station,12,6,9,51,853,4,22.243315000443076,80.24965732069296,3,79.4589584664407,88.46820866692518,0.0028851488851691976,0.3076137494828354,tablet,card_swipe,517,0
txn_000986,user_6097,2025-09-15 01:15:01.827806,219.1,gas_station,15,0,9,65,1309,2,42.010584035861044,794.721082404221,5,356.44006814529365,119.4742247292549,0.4508626742212391,0.3678487526531269,desktop,contactless,173,0
txn_000987,user_5809,2025-08-19 11:15:01.827901,45.96,restaurant,5,1,8,68,86,4,185.35775662288532,515.7185773888384,3,258.453336834063,78.30904162892884,0.4869843860678789,0.43811164656582047,desktop,card_swipe,817,0
txn_000988,user_6347,2025-08-20 13:15:01.828002,37.87,retail,3,2,8,55,1776,1,150.50373211407242,487.48370191276985,4,453.8025345059459,71.92250307526311,0.19921596968541666,0.46959871641288103,tablet,card_chip,1238,0
txn_000989,user_2304,2025-09-10 22:15:01.828123,50.83,online,18,2,9,18,162,1,154.83809834286495,278.0364978259423,2,140.64978408335682,27.56655239427573,0.77630705823399,0.40359328405861455,mobile,contactless,1201,0
txn_000990,user_8795,2025-09-16 14:15:01.828402,35.79,retail,2,1,9,48,827,2,124.45827516752831,489.1194176124124,2,327.3603456195612,143.3053908684539,0.15821410209401476,0.4096730743608855,mobile,card_chip,811,0
txn_000991,user_5929,2025-09-06 09:15:01.828527,312.24,restaurant,7,5,9,70,1205,3,118.08933765239522,204.3280014524316,5,468.51207704967305,41.22313612765116,0.1855879879869507,0.4518624601869038,mobile,card_chip,967,0
txn_000992,user_4887,2025-09-15 05:15:01.828632,108.05,restaurant,11,0,9,44,83,7,2.3876599908364993,526.1502138059569,3,103.66021009366753,93.6336862218972,0.02281479512903406,0.1055279446334253,tablet,card_swipe,1413,0
txn_000993,user_6802,2025-09-10 22:15:01.828729,10.54,online,18,2,9,25,1250,4,188.63261049208785,144.4136400033171,4,50.139379361752674,178.81059710816896,0.015775785763450047,0.378906015946058,desktop,contactless,1327,0
txn_000994,user_3256,2025-09-06 22:15:01.828824,52.98,online,18,5,9,64,1355,8,81.06846475465738,224.71494186729163,3,263.71775886277317,128.05227969112337,0.4567821219985594,0.019495702352497535,tablet,contactless,945,0
txn_000995,user_2639,2025-08-18 03:15:01.828919,28.45,gas_station,13,0,8,44,626,9,12.122071423562698,140.88040709789956,1,255.56734679284392,168.65361818101368,0.25046653548108166,0.19208009154624084,desktop,card_chip,424,0
txn_000996,user_3064,2025-08-23 13:15:01.829014,76.44,restaurant,3,5,8,41,1966,4,27.245555663689803,222.02666719254398,3,345.60684768189043,154.04402389480046,0.36315204650462524,0.041726057868896715,desktop,online,350,0
txn_000997,user_5245,2025-09-15 17:15:01.829118,106.89,gas_station,23,0,9,67,493,2,50.56724061495801,422.38205726161215,4,196.1702668126354,162.03622728735442,0.2728577276560552,0.12805354580031297,tablet,card_swipe,262,0
txn_000998,user_4514,2025-08-22 21:15:01.829215,19.45,restaurant,19,4,8,48,1424,1,24.446838570905214,519.2762388900027,2,419.3796486104099,52.06386745940597,0.5597077336010879,0.013685346066851012,tablet,card_swipe,16,0
txn_000999,user_9271,2025-08-31 19:15:01.829309,110.53,retail,21,6,8,29,462,1,135.9351734981279,727.3108747815498,1,79.19313702579826,54.61251018159436,0.05482079007759051,0.43399696666805526,desktop,card_swipe,603,0
txn_001000,user_2353,2025-09-12 05:15:01.829409,93.13,retail,11,4,9,18,1522,8,137.74607152126475,897.2814085875099,3,206.30526932300776,106.98279775274261,0.6018155687562716,0.03375061443619376,desktop,card_chip,529,0
txn_001001,user_7376,2025-09-04 17:15:01.829536,9.22,online,23,3,9,20,667,1,29.96325720922066,471.95111869687526,1,347.95730698441196,48.43034703591826,0.72333094716486,0.11531732283070667,tablet,contactless,1229,0
txn_001002,user_4369,2025-08-24 04:15:01.829685,23.09,retail,12,6,8,31,69,1,112.74353590952356,123.0237482126671,4,277.6628029823126,27.97574279755345,0.037904586444840405,0.4536203418886964,desktop,contactless,1234,0
txn_001003,user_1135,2025-09-04 19:15:01.829804,53.99,restaurant,21,3,9,33,1489,8,14.663290424153086,262.2028659360004,1,408.81797094851487,88.68999329608887,0.23034924376298785,0.1427552243697795,desktop,card_chip,273,0
txn_001004,user_9294,2025-08-19 15:15:01.829911,115.82,online,1,1,8,63,821,5,147.7551762415029,750.3863493188998,2,356.11953292785853,180.34614097648455,0.032853098997289276,0.03576941094518821,desktop,contactless,534,0
txn_001005,user_6945,2025-09-13 09:15:01.830027,55.73,gas_station,7,5,9,49,890,1,125.15388301639179,284.6707768304913,4,160.81957579135357,187.9426771634757,0.6045713068808678,0.39484971515775735,mobile,online,1290,0
txn_001006,user_9215,2025-09-03 18:15:01.830121,92.18,gas_station,22,2,9,62,720,4,82.73725274780077,572.7508929662191,5,445.694746669277,47.82298726545816,0.6891798498741555,0.16469366099329819,tablet,card_chip,612,0
txn_001007,user_2602,2025-08-21 05:15:01.830215,100.04,grocery,11,3,8,26,1530,1,194.7014367147139,411.11101593083595,1,163.49827697076742,177.96770716905542,0.34883937649751284,0.1368989957009561,mobile,online,570,0
txn_001008,user_8067,2025-08-30 11:15:01.830312,42.79,grocery,5,5,8,20,1775,6,42.334165400900645,126.68713935376871,4,76.79486210112331,119.9913234188682,0.6330732192157091,0.2869137867919286,desktop,card_chip,409,0
txn_001009,user_5064,2025-09-05 12:15:01.830411,43.77,retail,4,4,9,19,1912,6,176.77522239717635,54.95189255307869,5,231.21557880438374,185.51455031344608,0.2344895033067685,0.16141619471823448,desktop,contactless,1060,0
txn_001010,user_3645,2025-08-31 11:15:01.830505,84.34,gas_station,5,6,8,23,986,3,14.74196373444876,536.5847529216256,4,472.0044337064555,21.366454911304544,0.4581364665528968,0.3585934448626357,mobile,online,135,0
txn_001011,user_1542,2025-09-13 00:15:01.830684,266.91,restaurant,16,5,9,31,1154,5,38.973816443480146,127.03012420297217,3,284.9217872770663,88.39210252653353,0.035728023101779006,0.16756213334811237,desktop,online,1274,0
txn_001012,user_1057,2025-09-03 16:15:01.830792,375.88,grocery,0,2,9,20,719,6,130.50526342652935,205.29454120096327,5,161.31911878973312,192.81205697233466,0.054022549780701826,0.21438075385175198,mobile,contactless,212,0
txn_001013,user_5465,2025-09-13 10:15:01.830903,49.27,retail,6,5,9,56,831,3,179.08906275334158,83.69610607458323,5,211.98268619741995,135.08097743025306,0.7377597790685483,0.0758533077519492,tablet,card_swipe,914,0
txn_001014,user_9736,2025-08-22 11:15:01.831102,163.75,restaurant,5,4,8,43,1607,2,10.675098835452168,704.086578989085,3,470.67566097885594,66.21393573822041,0.4889994982669814,0.16236011411157125,tablet,online,502,0
txn_001015,user_9804,2025-09-01 15:15:01.831220,33.89,online,1,0,9,73,835,9,155.69366798303702,116.32548641128385,1,106.25486904042964,45.92366444930592,0.7126860916061702,0.49400402142397987,tablet,card_chip,1313,0
